age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,is_recid,duration
33,F,Caucasian,25 - 45,Medium,Male,5,0.0,6,1,119.27300925925925
23,M,Caucasian,Less than 25,Low,Female,0,-1.0,3,0,0.8644328703703704
44,M,Caucasian,25 - 45,Low,Female,0,-2.0,1,0,0.9650347222222222
24,M,African-American,Less than 25,Low,Male,1,-1.0,3,0,0.6191550925925926
51,M,Caucasian,Greater than 45,Low,Male,1,-1.0,2,0,1.237673611111111
21,F,African-American,Less than 25,High,Female,0,-1.0,8,1,1.7946064814814815
39,F,Caucasian,25 - 45,Medium,Male,6,-1.0,6,0,0.8961689814814815
29,F,African-American,25 - 45,High,Male,29,-1.0,8,1,5.032592592592593
24,F,Caucasian,Less than 25,Medium,Male,1,-5.0,6,0,0.6678240740740741
23,F,African-American,Less than 25,Medium,Female,0,-1.0,5,1,2.2821296296296296
31,F,African-American,25 - 45,High,Male,11,0.0,10,1,-0.4429166666666667
35,M,African-American,25 - 45,Low,Female,0,-1.0,2,0,0.7305439814814815
30,F,Other,25 - 45,Low,Male,0,-1.0,1,0,0.891875
39,F,African-American,25 - 45,Medium,Female,4,-3.0,6,0,3.2219328703703702
51,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,1.1989930555555555
22,F,Caucasian,Less than 25,Medium,Male,1,-1.0,7,0,236.80621527777777
29,F,Caucasian,25 - 45,Low,Male,2,-24.0,2,0,22.98599537037037
32,F,Caucasian,25 - 45,Low,Male,6,-1.0,2,1,2.7921412037037037
33,M,Caucasian,25 - 45,Low,Male,3,-16.0,4,1,11.782013888888889
58,F,Caucasian,Greater than 45,Low,Male,5,-1.0,3,1,1.227824074074074
54,F,Other,Greater than 45,Low,Male,0,-1.0,1,0,27.932777777777776
33,F,African-American,25 - 45,High,Male,2,-1.0,9,1,28.343252314814816
48,F,African-American,Greater than 45,Low,Male,10,0.0,4,0,175.12944444444443
23,M,African-American,Less than 25,High,Male,0,-1.0,8,0,3.170138888888889
23,F,Caucasian,Less than 25,Medium,Male,2,-1.0,7,1,15.145289351851853
47,M,Asian,Greater than 45,Low,Male,1,0.0,1,0,1.2321412037037036
21,F,Other,Less than 25,Low,Male,0,-1.0,4,0,2.063622685185185
29,M,African-American,25 - 45,High,Male,0,-1.0,9,1,1.6880324074074073
48,F,Caucasian,Greater than 45,Low,Male,2,-1.0,1,0,0.971724537037037
37,M,Caucasian,25 - 45,Low,Male,4,-1.0,4,1,82.8591087962963
50,F,Caucasian,Greater than 45,Low,Male,3,-1.0,3,0,14.046435185185185
19,F,African-American,Less than 25,High,Male,3,-1.0,8,1,1.9705671296296297
49,F,African-American,Greater than 45,Low,Male,13,-1.0,3,0,0.7189930555555556
58,F,Caucasian,Greater than 45,Medium,Male,2,-1.0,5,0,5.037141203703704
31,F,African-American,25 - 45,High,Male,6,0.0,8,0,0.15407407407407409
23,M,African-American,Less than 25,Medium,Male,1,-1.0,7,0,0.9820023148148148
23,F,African-American,Less than 25,Low,Female,0,0.0,3,1,0.9500694444444444
31,F,Caucasian,25 - 45,High,Male,17,-1.0,8,1,1.1316782407407406
33,F,Other,25 - 45,Low,Male,0,-1.0,1,1,83.64662037037037
57,F,Caucasian,Greater than 45,Low,Male,6,-23.0,2,0,1.2016782407407407
31,M,Caucasian,25 - 45,Low,Female,0,-3.0,2,0,0.7727777777777778
57,F,African-American,Greater than 45,Medium,Male,19,-1.0,6,0,3.178101851851852
57,M,Caucasian,Greater than 45,Medium,Male,12,0.0,5,0,3.276412037037037
29,M,African-American,25 - 45,Medium,Male,6,-1.0,7,1,0.9460648148148149
30,M,African-American,25 - 45,Low,Male,0,0.0,1,1,0.24287037037037038
45,F,African-American,Greater than 45,Low,Male,11,-1.0,3,0,0.9884606481481482
42,F,Caucasian,25 - 45,Medium,Male,0,0.0,5,0,0.11023148148148149
48,F,Other,Greater than 45,Low,Male,7,-1.0,2,0,0.8271875
29,F,African-American,25 - 45,High,Male,12,0.0,8,1,12.224097222222222
28,F,Caucasian,25 - 45,Low,Female,0,-1.0,2,0,0.9011805555555555
25,M,African-American,25 - 45,Low,Male,1,-1.0,2,1,1.1602430555555556
34,M,Caucasian,25 - 45,Medium,Female,3,-1.0,5,0,10.013726851851851
27,F,African-American,25 - 45,Low,Male,0,-1.0,2,0,1.0217592592592593
39,F,African-American,25 - 45,Low,Male,4,0.0,4,0,40.171655092592594
27,F,African-American,25 - 45,Medium,Male,4,-1.0,5,1,50.85283564814815
30,F,Caucasian,25 - 45,High,Male,7,-1.0,10,1,0.8549884259259259
31,M,African-American,25 - 45,High,Male,15,-1.0,10,1,4.72894675925926
20,M,African-American,Less than 25,High,Male,1,-1.0,9,1,0.8955787037037037
26,F,Caucasian,25 - 45,High,Male,2,-1.0,9,1,0.9946064814814815
34,F,Caucasian,25 - 45,Low,Male,0,-1.0,1,1,1.0075925925925926
27,M,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,0.8887847222222223
29,F,African-American,25 - 45,Low,Male,4,-1.0,2,1,1.1608564814814815
27,F,African-American,25 - 45,Medium,Male,7,-1.0,6,0,4.663414351851852
24,F,Caucasian,Less than 25,High,Female,0,-1.0,8,0,1.9161226851851851
29,F,African-American,25 - 45,Medium,Male,0,-1.0,5,1,0.5658912037037037
20,F,Caucasian,Less than 25,Low,Male,0,-1.0,3,0,0.6368402777777777
23,F,Caucasian,Less than 25,Low,Female,0,-1.0,3,0,0.27805555555555556
48,M,African-American,Greater than 45,Low,Female,0,0.0,1,0,0.18582175925925926
34,M,African-American,25 - 45,Low,Male,0,0.0,1,1,0.19381944444444443
46,M,African-American,Greater than 45,Medium,Male,1,-1.0,6,1,1.0015393518518518
41,F,Caucasian,25 - 45,Medium,Female,3,-1.0,5,0,1.1191319444444445
26,F,African-American,25 - 45,Medium,Male,3,-1.0,6,1,0.97375
37,F,African-American,25 - 45,High,Male,11,-1.0,8,1,1.2760069444444444
22,F,Caucasian,Less than 25,Low,Female,2,-1.0,3,0,0.9603703703703703
32,F,African-American,25 - 45,Low,Male,7,-1.0,1,0,0.7242824074074075
44,M,African-American,25 - 45,Low,Male,0,-1.0,1,0,2.0244560185185185
60,M,African-American,Greater than 45,Low,Male,3,-1.0,1,0,0.8880439814814814
49,F,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,-0.2004513888888889
30,M,African-American,25 - 45,Low,Male,10,0.0,4,1,1.948923611111111
52,F,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,1.0395949074074073
34,F,African-American,25 - 45,High,Male,0,-1.0,10,0,1.6375
55,F,African-American,Greater than 45,Low,Male,5,-1.0,4,1,3.5841550925925927
33,M,African-American,25 - 45,Medium,Male,0,-1.0,7,0,0.8061111111111111
22,F,African-American,Less than 25,Medium,Male,0,-1.0,6,1,0.8180671296296296
27,M,African-American,25 - 45,Low,Female,0,0.0,2,0,1.2855439814814815
20,F,African-American,Less than 25,Medium,Male,0,-1.0,5,1,0.7286805555555556
33,F,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,53.901354166666664
26,M,African-American,25 - 45,Low,Male,0,-1.0,2,0,2.2416666666666667
29,M,African-American,25 - 45,Medium,Male,0,-1.0,5,0,1.8800231481481482
32,M,African-American,25 - 45,Low,Male,1,0.0,3,0,0.04087962962962963
37,M,Caucasian,25 - 45,Low,Male,4,0.0,1,0,0.7976041666666667
31,F,African-American,25 - 45,High,Male,15,0.0,10,0,104.05028935185184
29,F,African-American,25 - 45,High,Male,6,-1.0,8,1,0.7570833333333333
31,F,African-American,25 - 45,Low,Male,6,0.0,4,0,41.04844907407407
36,F,Caucasian,25 - 45,Low,Female,2,-1.0,3,0,1.8996064814814815
37,F,African-American,25 - 45,Low,Female,1,-11.0,1,0,8.996030092592592
34,M,Caucasian,25 - 45,Low,Male,5,-1.0,2,1,6.082488425925926
20,M,Caucasian,Less than 25,Medium,Male,1,-1.0,5,1,1.1447337962962962
24,F,Caucasian,Less than 25,High,Male,8,-1.0,9,1,35.33273148148148
29,M,African-American,25 - 45,High,Male,8,-1.0,9,1,0.8888773148148148
45,F,African-American,Greater than 45,Low,Female,1,-4.0,1,0,2.9172453703703702
34,F,Caucasian,25 - 45,Medium,Male,2,-1.0,7,1,0.8188194444444444
70,M,African-American,Greater than 45,Low,Male,0,-1.0,1,0,1.066712962962963
23,F,African-American,Less than 25,High,Male,4,-1.0,9,0,3.0288194444444443
27,M,Caucasian,25 - 45,Low,Male,5,-12.0,4,0,2.044351851851852
44,F,Caucasian,25 - 45,Medium,Male,6,-1.0,6,1,118.85909722222222
26,M,African-American,25 - 45,Medium,Male,0,-1.0,5,0,0.8934375
23,M,Caucasian,Less than 25,Medium,Female,2,-1.0,6,0,0.8853935185185186
27,F,African-American,25 - 45,High,Male,3,-1.0,9,1,7.792465277777778
46,F,Caucasian,Greater than 45,Low,Female,1,-1.0,2,1,25.284837962962964
27,F,African-American,25 - 45,Medium,Female,1,0.0,5,0,26.846226851851853
45,F,Caucasian,Greater than 45,Low,Male,7,-1.0,2,0,1.0733101851851852
42,M,African-American,25 - 45,Medium,Male,1,-12.0,5,0,7.863923611111111
24,M,Caucasian,Less than 25,Medium,Female,3,-1.0,5,1,0.609525462962963
20,F,African-American,Less than 25,High,Male,2,-1.0,8,1,2.1407060185185185
49,F,Caucasian,Greater than 45,Low,Male,3,0.0,4,0,0.18784722222222222
29,F,Hispanic,25 - 45,Low,Male,0,0.0,2,0,-0.16344907407407408
52,F,Caucasian,Greater than 45,Low,Female,1,-8.0,1,0,3.226701388888889
37,M,Hispanic,25 - 45,Low,Male,4,0.0,1,1,1.0218981481481482
26,M,African-American,25 - 45,Low,Male,1,-1.0,3,1,7.102199074074074
53,F,African-American,Greater than 45,Low,Male,15,-1.0,1,1,80.92368055555555
47,F,Hispanic,Greater than 45,Low,Male,1,-27.0,1,0,17.03033564814815
38,M,African-American,25 - 45,High,Male,0,-1.0,8,1,749.073275462963
25,F,African-American,25 - 45,Medium,Male,1,0.0,6,0,-0.47324074074074074
21,F,African-American,Less than 25,High,Male,1,-1.0,10,1,5.865960648148148
48,M,African-American,Greater than 45,Low,Male,0,0.0,1,0,1.1641898148148149
24,F,Other,Less than 25,Low,Female,0,-1.0,3,0,1.0502430555555555
22,F,African-American,Less than 25,Low,Male,0,-1.0,4,1,0.5945370370370371
38,M,Caucasian,25 - 45,Low,Male,2,0.0,2,0,28.251284722222223
23,F,Other,Less than 25,Low,Male,0,0.0,3,1,3.0086226851851854
54,M,Other,Greater than 45,Low,Male,2,-1.0,1,0,0.9335069444444445
24,F,Hispanic,Less than 25,Low,Male,1,0.0,4,0,10.847731481481482
44,M,Caucasian,25 - 45,Low,Female,0,-1.0,1,1,0.9546064814814815
64,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0.8495138888888889
38,M,Caucasian,25 - 45,Medium,Male,5,-18.0,5,1,0.10724537037037037
45,M,Other,Greater than 45,Low,Female,0,-1.0,1,0,0.958738425925926
49,F,African-American,Greater than 45,Medium,Male,1,-1.0,5,0,5.183865740740741
33,M,Asian,25 - 45,Low,Male,0,-1.0,1,0,0.863275462962963
44,F,Hispanic,25 - 45,Low,Male,2,-1.0,2,0,1.1673842592592591
51,F,African-American,Greater than 45,Low,Male,3,-1.0,1,0,3.004166666666667
50,F,African-American,Greater than 45,Low,Male,0,0.0,1,0,0.9674884259259259
33,M,Caucasian,25 - 45,Low,Male,2,-22.0,2,0,21.864131944444445
54,M,Caucasian,Greater than 45,Low,Female,0,-1.0,1,0,29.966967592592592
28,F,Hispanic,25 - 45,Medium,Male,3,-1.0,5,1,0.8984837962962963
42,M,African-American,25 - 45,Medium,Male,17,-1.0,7,1,51.859976851851854
34,F,Caucasian,25 - 45,Low,Male,3,-1.0,1,0,1.0928125
38,F,Caucasian,25 - 45,Low,Male,2,-1.0,3,1,9.224733796296297
21,F,African-American,Less than 25,High,Male,1,-1.0,9,1,1.130150462962963
33,F,African-American,25 - 45,Low,Male,5,0.0,4,0,-0.2318287037037037
32,M,African-American,25 - 45,Medium,Male,9,-1.0,7,1,23.020127314814815
45,M,Caucasian,Greater than 45,Low,Male,1,0.0,1,0,1.344976851851852
30,F,Caucasian,25 - 45,High,Male,1,-1.0,8,1,33.98824074074074
29,F,African-American,25 - 45,High,Female,0,-1.0,10,0,1.826076388888889
51,M,Caucasian,Greater than 45,Low,Female,0,-1.0,1,1,7.995347222222223
28,F,African-American,25 - 45,Low,Female,0,-1.0,3,0,0.649537037037037
27,F,Caucasian,25 - 45,Low,Male,1,-1.0,3,0,0.9578819444444444
28,F,Hispanic,25 - 45,High,Male,16,-1.0,10,1,29.163506944444446
30,F,African-American,25 - 45,Low,Female,0,0.0,2,0,-0.14269675925925926
32,M,African-American,25 - 45,Medium,Male,0,-1.0,7,0,1.8400694444444445
27,F,Caucasian,25 - 45,Low,Male,5,-1.0,4,0,0.8923032407407407
21,F,Hispanic,Less than 25,Medium,Male,1,-1.0,5,1,2.015949074074074
21,F,African-American,Less than 25,Medium,Male,0,-1.0,5,0,1.727835648148148
34,F,Caucasian,25 - 45,Low,Female,0,-1.0,3,1,62.805034722222224
24,F,African-American,Less than 25,High,Male,7,-1.0,9,1,199.78989583333333
32,M,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,19.073564814814816
38,F,Caucasian,25 - 45,Medium,Female,5,-1.0,6,1,41.77068287037037
56,M,African-American,Greater than 45,Low,Male,3,-28.0,1,0,14.859537037037038
44,M,African-American,25 - 45,Low,Female,0,-1.0,1,0,1.2991898148148149
31,M,African-American,25 - 45,Medium,Male,1,-1.0,5,1,0.9567824074074074
25,F,Caucasian,25 - 45,Medium,Female,6,-1.0,7,0,24.860347222222224
20,M,African-American,Less than 25,Medium,Female,0,-1.0,5,0,0.9868171296296296
35,M,African-American,25 - 45,Medium,Male,1,-1.0,5,0,1.575625
33,F,African-American,25 - 45,Low,Male,1,-1.0,4,1,0.8777083333333333
24,M,African-American,Less than 25,Low,Male,0,-1.0,3,0,1.1792939814814816
40,M,Hispanic,25 - 45,Low,Female,2,-7.0,2,0,3.940486111111111
27,F,African-American,25 - 45,High,Male,9,0.0,9,1,0.15486111111111112
38,F,African-American,25 - 45,Medium,Male,9,-1.0,5,1,1.9216666666666666
20,F,Caucasian,Less than 25,Medium,Male,0,-1.0,6,1,1.0876504629629629
30,F,African-American,25 - 45,Low,Male,9,-1.0,3,1,1.212349537037037
36,F,Caucasian,25 - 45,Medium,Male,9,0.0,6,1,19.20875
23,M,African-American,Less than 25,High,Male,2,-1.0,9,1,7.658877314814815
39,F,African-American,25 - 45,High,Male,21,-1.0,10,1,0.6815972222222222
29,F,Caucasian,25 - 45,Medium,Male,3,-1.0,6,1,0.91625
58,M,Caucasian,Greater than 45,Low,Male,2,-1.0,1,1,0.9333564814814815
23,F,Hispanic,Less than 25,Medium,Male,2,-1.0,7,0,35.30236111111111
23,M,Caucasian,Less than 25,High,Male,3,-1.0,8,1,26.087245370370372
68,F,African-American,Greater than 45,Low,Female,5,-4.0,2,0,0.8350925925925926
26,M,Caucasian,25 - 45,Medium,Female,2,0.0,5,0,0.13212962962962962
51,F,African-American,Greater than 45,Low,Male,0,-1.0,4,1,1.1368865740740741
25,M,African-American,25 - 45,Low,Male,0,-1.0,2,0,0.6808217592592593
40,F,African-American,25 - 45,High,Male,5,0.0,9,1,55.14143518518519
51,F,African-American,Greater than 45,Medium,Male,14,-11.0,5,0,7.911238425925926
27,M,African-American,25 - 45,Medium,Male,2,-1.0,5,1,15.017256944444444
49,M,African-American,Greater than 45,Medium,Male,11,-1.0,5,1,32.006331018518516
36,M,Other,25 - 45,Low,Male,0,-1.0,1,0,2.626574074074074
20,F,African-American,Less than 25,Low,Male,0,-4.0,3,0,3.9030555555555555
21,F,African-American,Less than 25,High,Male,2,0.0,10,1,86.07375
31,F,African-American,25 - 45,Low,Female,0,0.0,2,0,1.1273032407407408
57,M,African-American,Greater than 45,Low,Male,0,0.0,1,0,0.9724074074074074
61,F,Caucasian,Greater than 45,Low,Female,8,0.0,3,1,30.834791666666668
35,F,Hispanic,25 - 45,Low,Male,3,-23.0,1,1,9.75130787037037
54,F,African-American,Greater than 45,Medium,Male,3,-1.0,6,1,2.2947569444444444
39,F,Caucasian,25 - 45,Low,Male,0,-1.0,3,0,1.0782291666666666
24,F,African-American,Less than 25,Medium,Male,1,-1.0,7,0,33.278252314814814
29,F,Hispanic,25 - 45,Low,Female,0,-1.0,4,1,1.2418518518518518
48,F,African-American,Greater than 45,High,Male,8,-1.0,9,1,11.174710648148148
30,M,African-American,25 - 45,Medium,Male,6,0.0,7,1,0.16679398148148147
26,F,African-American,25 - 45,High,Male,10,-1.0,10,1,1.8206944444444444
37,F,African-American,25 - 45,High,Male,12,0.0,9,1,0.23825231481481482
26,F,African-American,25 - 45,Medium,Male,4,0.0,6,1,45.27037037037037
29,M,African-American,25 - 45,High,Male,7,0.0,10,1,8.676805555555555
26,M,African-American,25 - 45,Medium,Male,1,-1.0,6,1,29.9121875
60,F,African-American,Greater than 45,Low,Male,2,0.0,1,0,0.6585532407407407
27,F,Caucasian,25 - 45,Medium,Male,2,-1.0,7,1,0.8747800925925926
22,F,Caucasian,Less than 25,Medium,Male,1,-1.0,6,0,0.8921296296296296
28,F,African-American,25 - 45,Medium,Male,3,0.0,7,0,0.18216435185185184
33,F,African-American,25 - 45,Medium,Male,13,0.0,6,1,0.2592939814814815
28,F,African-American,25 - 45,Low,Male,2,-1.0,2,1,125.07400462962963
55,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,1,-0.48769675925925926
21,F,African-American,Less than 25,High,Male,6,-19.0,8,1,0.5973032407407407
28,F,Hispanic,25 - 45,Low,Male,2,-1.0,3,1,1.9784606481481481
22,M,Hispanic,Less than 25,Low,Female,0,-1.0,2,0,0.620625
29,F,Caucasian,25 - 45,Medium,Female,6,-2.0,7,1,67.91101851851852
24,M,African-American,Less than 25,High,Male,2,0.0,8,1,49.766030092592594
50,F,African-American,Greater than 45,Low,Male,12,-22.0,1,1,1.0022916666666666
24,M,African-American,Less than 25,Medium,Male,1,-1.0,6,1,1.6886342592592594
47,F,African-American,Greater than 45,Low,Male,1,-1.0,2,0,49.80979166666667
54,F,Caucasian,Greater than 45,Low,Male,6,0.0,1,0,0.9984837962962962
42,M,Caucasian,25 - 45,Low,Female,0,-1.0,2,0,1.2138078703703703
35,F,Caucasian,25 - 45,Low,Male,5,-20.0,3,0,0.8992592592592593
30,F,African-American,25 - 45,Low,Male,0,-1.0,4,1,1.1793981481481481
53,F,Caucasian,Greater than 45,Low,Male,1,-1.0,1,0,0.8570833333333333
31,M,African-American,25 - 45,Low,Female,2,-1.0,3,0,2.0005208333333333
31,F,African-American,25 - 45,Low,Male,0,-1.0,2,1,1.2940162037037037
23,F,Other,Less than 25,High,Male,4,-1.0,10,0,2.2260416666666667
47,F,African-American,Greater than 45,Low,Male,9,-1.0,4,1,64.97746527777778
24,M,African-American,Less than 25,High,Male,9,-1.0,9,1,3.1053819444444444
22,F,African-American,Less than 25,High,Female,2,-1.0,9,0,2.9847106481481482
45,M,Hispanic,Greater than 45,Low,Male,1,-22.0,1,0,0.03627314814814815
30,F,African-American,25 - 45,Low,Female,2,-1.0,2,0,0.9168402777777778
30,M,Other,25 - 45,High,Male,5,-1.0,8,1,5.7296875
43,M,Caucasian,25 - 45,High,Female,22,-1.0,10,1,26.685868055555556
50,M,African-American,Greater than 45,Low,Male,0,0.0,1,0,0.20520833333333333
24,F,Other,Less than 25,Low,Female,2,-1.0,4,1,1.160451388888889
42,F,Caucasian,25 - 45,Medium,Female,3,-3.0,5,0,0.6715509259259259
29,F,Caucasian,25 - 45,Medium,Female,1,-1.0,7,1,13.275902777777778
31,M,Hispanic,25 - 45,Low,Male,0,0.0,1,0,1.045613425925926
25,F,African-American,25 - 45,High,Male,5,-1.0,9,1,54.22196759259259
36,F,African-American,25 - 45,Medium,Male,4,0.0,5,0,1.094837962962963
24,M,African-American,Less than 25,Medium,Male,1,-1.0,5,1,2.024074074074074
28,F,Caucasian,25 - 45,Medium,Male,5,0.0,5,0,0.17738425925925927
31,M,Caucasian,25 - 45,Low,Male,0,-1.0,1,1,0.9891435185185186
23,F,African-American,Less than 25,Low,Male,0,-1.0,4,0,3.0933912037037037
29,M,Caucasian,25 - 45,Medium,Male,4,-1.0,6,1,7.00125
51,M,African-American,Greater than 45,Medium,Male,11,-1.0,5,1,79.25679398148148
34,F,African-American,25 - 45,Medium,Male,1,-1.0,5,0,1.1674074074074074
29,F,African-American,25 - 45,Low,Male,12,0.0,2,1,0.13052083333333334
39,F,African-American,25 - 45,High,Male,13,-1.0,10,1,1.2750925925925927
36,M,Hispanic,25 - 45,Low,Female,0,0.0,2,0,0.1433449074074074
59,M,African-American,Greater than 45,Medium,Male,15,-1.0,6,1,14.834502314814815
23,F,African-American,Less than 25,High,Male,3,-1.0,8,1,0.9880555555555556
31,F,African-American,25 - 45,High,Male,15,0.0,8,0,-0.18305555555555555
53,M,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,-0.07600694444444445
34,F,African-American,25 - 45,Medium,Male,12,0.0,7,0,34.710787037037036
63,F,African-American,Greater than 45,Low,Female,1,0.0,1,0,0.2641435185185185
21,F,Other,Less than 25,Low,Male,0,-1.0,4,1,0.9736921296296296
21,F,African-American,Less than 25,Medium,Female,0,0.0,7,1,0.10399305555555556
47,F,Caucasian,Greater than 45,High,Male,28,-1.0,9,1,33.90084490740741
34,F,African-American,25 - 45,Medium,Male,7,0.0,5,1,-0.4525810185185185
58,F,Caucasian,Greater than 45,Medium,Male,4,0.0,5,1,0.9010648148148148
40,F,Hispanic,25 - 45,Low,Female,4,0.0,3,1,5.072453703703704
36,F,African-American,25 - 45,High,Male,16,-8.0,8,1,8.397534722222222
23,M,African-American,Less than 25,Low,Female,0,-1.0,4,1,1.6563541666666666
34,F,African-American,25 - 45,Low,Male,5,-1.0,2,1,0.9600115740740741
56,F,Caucasian,Greater than 45,Low,Male,13,-13.0,2,0,6.937696759259259
52,F,Caucasian,Greater than 45,Low,Female,0,-6.0,1,0,0.5899074074074074
56,F,African-American,Greater than 45,Low,Male,0,-1.0,2,0,6.962685185185185
37,M,African-American,25 - 45,Low,Female,0,-1.0,1,0,1.1650694444444445
50,M,Caucasian,Greater than 45,Low,Female,0,0.0,1,0,1.7676851851851851
25,F,African-American,25 - 45,Low,Male,1,-1.0,2,1,0.919050925925926
22,F,African-American,Less than 25,Medium,Male,0,-1.0,5,1,0.6091435185185186
43,M,Caucasian,25 - 45,Low,Female,0,0.0,1,1,0.26869212962962963
30,M,Caucasian,25 - 45,Low,Male,1,-1.0,2,0,35.23939814814815
29,F,Asian,25 - 45,Low,Male,0,-1.0,1,0,0.8735185185185185
24,F,Caucasian,Less than 25,Low,Male,0,-1.0,2,0,0.730625
29,M,African-American,25 - 45,High,Male,7,-1.0,8,1,0.8864120370370371
24,F,Caucasian,Less than 25,Low,Female,0,-2.0,4,0,0.7625925925925926
74,F,African-American,Greater than 45,Low,Female,0,-1.0,1,0,0.6091550925925926
27,M,African-American,25 - 45,Medium,Male,8,0.0,7,1,0.668587962962963
37,F,Hispanic,25 - 45,Low,Male,1,-1.0,2,1,0.7808912037037037
29,F,Caucasian,25 - 45,Low,Male,5,0.0,2,0,0.2706365740740741
35,F,African-American,25 - 45,Low,Female,5,-1.0,3,0,0.8783564814814815
29,M,African-American,25 - 45,Medium,Male,1,-1.0,6,1,99.40185185185184
36,F,Caucasian,25 - 45,Low,Male,1,-1.0,2,0,1.0735532407407407
26,F,Caucasian,25 - 45,Low,Male,2,0.0,4,0,1.6039699074074074
26,F,African-American,25 - 45,Medium,Female,1,-1.0,5,0,1.1402777777777777
39,F,Caucasian,25 - 45,Medium,Female,11,-1.0,6,1,1.1397800925925925
22,F,African-American,Less than 25,Low,Male,3,-1.0,4,1,1.2357407407407408
28,F,Caucasian,25 - 45,Low,Male,0,-1.0,3,0,1.9417592592592592
51,F,Caucasian,Greater than 45,Low,Male,1,-2.0,1,1,0.6077662037037037
